Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione
2020/06/09 12:57:35 PM EET,ARPAE Emilia-Romagna,24,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/09 2:00:55 PM EET,ARPAE Emilia-Romagna,60,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/09 2:01:07 PM EET,ARPAE Emilia-Romagna,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/09 2:05:26 PM EET,ARPA Marche,37,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/09 2:16:13 PM EET,ISPRA,13,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/09 2:45:45 PM EET,ARPA Marche,28,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/09 2:58:23 PM EET,ARPA Calabria,55,Auto/Moto/Scooter/Ciclomotore,26,0,0,0,Diesel
2020/06/09 3:42:21 PM EET,ISPRA,58,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/09 5:19:09 PM EET,ARPA Liguria,5,Mezzi pubblici (autobus/tram/treno...),0,5,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/09 6:46:51 PM EET,ARPAE Emilia-Romagna,35,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Metano
2020/06/09 9:57:16 PM EET,ARPAE Emilia-Romagna,42,Auto/Moto/Scooter/Ciclomotore,30,0,0,1,GPL
2020/06/10 8:05:30 AM EET,ARPA Veneto,25,Auto/Moto/Scooter/Ciclomotore,46,0,0,0,Diesel
2020/06/10 8:08:35 AM EET,ARPAE Emilia-Romagna,20,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:34:05 AM EET,ARPA Campania,22,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,GPL
2020/06/10 8:34:18 AM EET,ARPAE Emilia-Romagna,20,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 8:36:28 AM EET,ARPAE Emilia-Romagna,40,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Diesel
2020/06/10 8:36:49 AM EET,ARPA Calabria,40,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 8:36:59 AM EET,ARPA Molise,45,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 8:37:08 AM EET,ARPA Campania,57,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,GPL
2020/06/10 8:37:53 AM EET,ARPA Puglia,60,Auto/Moto/Scooter/Ciclomotore,120,0,0,0,Diesel
2020/06/10 8:38:33 AM EET,ARPAE Emilia-Romagna,50,Mezzi pubblici (autobus/tram/treno...),0,75,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:39:12 AM EET,ARPA Veneto,40,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:40:10 AM EET,ARPAE Emilia-Romagna,20,Auto/Moto/Scooter/Ciclomotore,15,12,0,0,Diesel
2020/06/10 8:41:40 AM EET,APPA Bolzano,20,Bicicletta/monopattino,0,0,2,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:41:58 AM EET,APPA Trento,28,Auto/Moto/Scooter/Ciclomotore,130,0,0,1,Diesel
2020/06/10 8:42:02 AM EET,ARPA Piemonte,15,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Benzina
2020/06/10 8:42:55 AM EET,APPA Trento,4,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/10 8:43:09 AM EET,ARPA Friuli Venezia-Giulia,36,Auto/Moto/Scooter/Ciclomotore,32,0,0,0,Benzina
2020/06/10 8:43:14 AM EET,ISPRA,45,Auto/Moto/Scooter/Ciclomotore,65,0,0,0,Diesel
2020/06/10 8:43:53 AM EET,ARPA Umbria,55,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/10 8:43:55 AM EET,ARPA Veneto,38,Auto/Moto/Scooter/Ciclomotore,38,0,0,0,Metano
2020/06/10 8:44:07 AM EET,ARPAE Emilia-Romagna,13,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Metano
2020/06/10 8:44:45 AM EET,ARPA Veneto,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:44:47 AM EET,ARPA Veneto,4,Auto/Moto/Scooter/Ciclomotore,13,0,0,0,Benzina
2020/06/10 8:45:22 AM EET,ARPA Veneto,80,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Metano
2020/06/10 8:45:24 AM EET,ARPA Piemonte,70,Auto/Moto/Scooter/Ciclomotore,64,0,0,0,Diesel
2020/06/10 8:45:37 AM EET,ARPA Campania,43,Auto/Moto/Scooter/Ciclomotore,66,0,0,0,Diesel
2020/06/10 8:46:39 AM EET,ARPA Marche,11,Auto/Moto/Scooter/Ciclomotore,26,0,0,0,Diesel
2020/06/10 8:47:09 AM EET,ARPAT Toscana,55,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Metano
2020/06/10 8:47:20 AM EET,ARPA Veneto,45,Mezzi pubblici (autobus/tram/treno...),4,10,0,4,Benzina
2020/06/10 8:47:23 AM EET,ARPA Veneto,30,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 8:47:30 AM EET,ARPA Veneto,45,Mezzi pubblici (autobus/tram/treno...),4,10,0,4,Benzina
2020/06/10 8:47:36 AM EET,ARPAE Emilia-Romagna,28,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/10 8:47:48 AM EET,ARPA Veneto,16,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 8:48:18 AM EET,ARPAE Emilia-Romagna,43,Auto/Moto/Scooter/Ciclomotore,45,0,0,0,Diesel
2020/06/10 8:48:44 AM EET,ARPAE Emilia-Romagna,1,Bicicletta/monopattino,4,0,4,4,Diesel
2020/06/10 8:48:47 AM EET,ARPA Friuli Venezia-Giulia,5,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 8:48:50 AM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/10 8:48:55 AM EET,ARPA Lazio,50,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Ibrido
2020/06/10 8:48:55 AM EET,ARPA Veneto,48,Auto/Moto/Scooter/Ciclomotore,55,0,0,0,Diesel
2020/06/10 8:48:56 AM EET,ARPA Umbria,32,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 8:49:22 AM EET,ARPA Lombardia,60,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:49:53 AM EET,ARPA Umbria,5,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 8:49:58 AM EET,ARPA Liguria,25,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 8:50:03 AM EET,ARPA Liguria,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:50:06 AM EET,ARPA Veneto,55,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/10 8:50:12 AM EET,ARPAE Emilia-Romagna,6,Auto/Moto/Scooter/Ciclomotore,30,0,0,2,Diesel
2020/06/10 8:50:17 AM EET,ARPA Campania,24,Auto/Moto/Scooter/Ciclomotore,52,0,0,0.2,Diesel
2020/06/10 8:50:23 AM EET,ARPA Veneto,50,bici,0,0,7,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:50:38 AM EET,ISPRA,58,Auto/Moto/Scooter/Ciclomotore,55,0,0,0,Diesel
2020/06/10 8:50:57 AM EET,ARPA Veneto,60,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:51:01 AM EET,ARPA Friuli Venezia-Giulia,39,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 8:51:02 AM EET,ARPA Veneto,15,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:51:09 AM EET,ARPA Lombardia,92,Mezzi pubblici (autobus/tram/treno...),0,4,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:51:13 AM EET,ARPA Sardegna,67,Auto/Moto/Scooter/Ciclomotore,55,0,0,0,Diesel
2020/06/10 8:51:13 AM EET,ARPA Veneto,25,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 8:51:18 AM EET,ARPAE Emilia-Romagna,39,Auto/Moto/Scooter/Ciclomotore,42,0,0,0,Metano
2020/06/10 8:51:39 AM EET,ARPA Friuli Venezia-Giulia,55,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/10 8:51:45 AM EET,ARPAE Emilia-Romagna,40,Mezzi pubblici (autobus/tram/treno...),0,70,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:51:49 AM EET,ISPRA,55,Mezzi pubblici (autobus/tram/treno...),0,0,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:51:59 AM EET,ARPA Veneto,53,Bicicletta/monopattino,13,0,13,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:52:13 AM EET,ISPRA,57,Auto/Moto/Scooter/Ciclomotore,18,0,0,0,Benzina
2020/06/10 8:52:16 AM EET,ARPA Veneto,39,Auto/Moto/Scooter/Ciclomotore,42,0,0,0,Ibrido
2020/06/10 8:52:36 AM EET,ARPA Calabria,90,Auto/Moto/Scooter/Ciclomotore,0,0,0,0,Diesel
2020/06/10 8:52:46 AM EET,ARTA Abruzzo,16,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Diesel
2020/06/10 8:52:50 AM EET,ARPA Veneto,32,Auto/Moto/Scooter/Ciclomotore,1,0,0,0,GPL
2020/06/10 8:52:52 AM EET,ARPA Piemonte,40,Auto/Moto/Scooter/Ciclomotore,11,0,0,0,Diesel
2020/06/10 8:52:53 AM EET,ARPA Friuli Venezia-Giulia,34,A piedi,0,0,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:53:13 AM EET,ARPA Piemonte,42,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Diesel
2020/06/10 8:53:13 AM EET,ARPA Marche,70,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:53:20 AM EET,ARPA Friuli Venezia-Giulia,44,Auto/Moto/Scooter/Ciclomotore,46,0,0,0,Diesel
2020/06/10 8:53:30 AM EET,ARPA Friuli Venezia-Giulia,41,Auto/Moto/Scooter/Ciclomotore,84,0,0,0,Diesel
2020/06/10 8:53:31 AM EET,ARPA Veneto,30,Auto/Moto/Scooter/Ciclomotore,9,0,0,0,Benzina
2020/06/10 8:53:44 AM EET,ARPA Veneto,2,Auto/Moto/Scooter/Ciclomotore,36,30,0,0,GPL
2020/06/10 8:53:57 AM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/10 8:54:06 AM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Benzina
2020/06/10 8:54:06 AM EET,ARPA Veneto,30,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/10 8:54:09 AM EET,ARPA Veneto,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:54:19 AM EET,ARPA Veneto,2,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 8:55:30 AM EET,ARPAE Emilia-Romagna,48,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:55:35 AM EET,ARPA Umbria,16,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 8:55:43 AM EET,ARPAE Emilia-Romagna,55,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:55:44 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 8:55:47 AM EET,ARPA Friuli Venezia-Giulia,42,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:55:57 AM EET,ARPA Lombardia,35,Auto/Moto/Scooter/Ciclomotore,90,0,0,0,Benzina
2020/06/10 8:55:58 AM EET,ARPA Liguria,48,Auto/Moto/Scooter/Ciclomotore,30,0,0,1,GPL
2020/06/10 8:56:00 AM EET,ARPA Friuli Venezia-Giulia,50,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/10 8:56:14 AM EET,ARPA Puglia,27,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:56:21 AM EET,ISPRA,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:56:38 AM EET,ARPAE Emilia-Romagna,0,Bicicletta/monopattino,10,0,10,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:56:38 AM EET,ARPA Piemonte,11,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/10 8:56:48 AM EET,ARPA Piemonte,62,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:56:53 AM EET,ARPA Veneto,60,Bicicletta/monopattino,0,0,7,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:57:02 AM EET,ARPA Calabria,44,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/10 8:57:03 AM EET,ARPA Friuli Venezia-Giulia,12,A piedi,0,0,2,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:57:32 AM EET,ISPRA,49,Auto/Moto/Scooter/Ciclomotore,26,0,0,0,Benzina
2020/06/10 8:57:52 AM EET,ARPAE Emilia-Romagna,45,Bicicletta/monopattino,0,0,5,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:57:52 AM EET,ARPA Calabria,42,Auto/Moto/Scooter/Ciclomotore,18,0,0,0,Diesel
2020/06/10 8:58:27 AM EET,APPA Trento,400,A piedi,0,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:58:29 AM EET,ARPA Marche,0,Auto/Moto/Scooter/Ciclomotore,9,0,0,0,Benzina
2020/06/10 8:58:46 AM EET,APPA Trento,30,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Elettrico
2020/06/10 8:58:52 AM EET,ARPA Piemonte,55,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:58:56 AM EET,ARPA Piemonte,39,Mezzi pubblici (autobus/tram/treno...),0,50,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:59:00 AM EET,ARPAT Toscana,42,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/10 8:59:03 AM EET,ARPAE Emilia-Romagna,60,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:59:04 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 8:59:06 AM EET,ISPRA,78,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/10 8:59:09 AM EET,ARPA Lombardia,50,Bicicletta/monopattino,0,0,30,0,Benzina
2020/06/10 8:59:25 AM EET,ARPA Umbria,32,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/10 8:59:26 AM EET,ARPA Piemonte,55,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/10 8:59:31 AM EET,ARPA Lombardia,52,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 8:59:34 AM EET,ARPA Lombardia,25,Bicicletta/monopattino,0,0,6,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:59:38 AM EET,ARPA Veneto,57,Auto/Moto/Scooter/Ciclomotore,30,0,0,1.6,Metano
2020/06/10 8:59:42 AM EET,ARPA Lombardia,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 8:59:47 AM EET,ARPA Piemonte,50,Mezzi pubblici (autobus/tram/treno...),0,30,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 8:59:58 AM EET,ARPAE Emilia-Romagna,43,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/10 8:59:59 AM EET,ARPA Friuli Venezia-Giulia,43,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/10 9:00:10 AM EET,ARPA Friuli Venezia-Giulia,31,Auto/Moto/Scooter/Ciclomotore,96,0,0,0,Diesel
2020/06/10 9:00:15 AM EET,ARPA Puglia,32,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/10 9:00:17 AM EET,ARPAE Emilia-Romagna,48,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,GPL
2020/06/10 9:00:38 AM EET,ARPA Calabria,60,Mezzi pubblici (autobus/tram/treno...),20,250,0,1,Diesel
2020/06/10 9:00:38 AM EET,ARPA Marche,4,Mezzi pubblici (autobus/tram/treno...),0,32,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:00:39 AM EET,ARPA Liguria,23,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/10 9:00:46 AM EET,ARPA Piemonte,26,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Benzina
2020/06/10 9:00:55 AM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,36,0,0,0,GPL
2020/06/10 9:01:04 AM EET,ARPA Campania,7,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Metano
2020/06/10 9:02:08 AM EET,ARPA Lombardia,48,Mezzi pubblici (autobus/tram/treno...),0,50,0,8,Diesel
2020/06/10 9:02:25 AM EET,ARPAE Emilia-Romagna,60,Bicicletta/monopattino,0,0,12,0,Diesel
2020/06/10 9:02:29 AM EET,ARPA Lombardia,50,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 9:02:32 AM EET,ARPAE Emilia-Romagna,52,Auto/Moto/Scooter/Ciclomotore,22,0,0,0,Diesel
2020/06/10 9:02:38 AM EET,ARPA Lazio,15,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 9:02:41 AM EET,ARPA Piemonte,31,Bicicletta/monopattino,0,0,16,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:02:44 AM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 9:02:46 AM EET,ISPRA,5,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:02:46 AM EET,ARPA Liguria,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:02:46 AM EET,ARPAE Emilia-Romagna,70,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:02:52 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 9:02:53 AM EET,ARPA Veneto,7,Bicicletta/monopattino,0,0,9,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:03:11 AM EET,ISPRA,11,Auto/Moto/Scooter/Ciclomotore,120,0,0,0,GPL
2020/06/10 9:03:29 AM EET,ARPAE Emilia-Romagna,30,Auto/Moto/Scooter/Ciclomotore,110,0,0,0,Diesel
2020/06/10 9:03:35 AM EET,ARPAE Emilia-Romagna,37,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,GPL
2020/06/10 9:03:47 AM EET,ARPAE Emilia-Romagna,144,Auto/Moto/Scooter/Ciclomotore,6,0,0,2,Benzina
2020/06/10 9:04:02 AM EET,ARPA Liguria,38,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:04:07 AM EET,ARPAE Emilia-Romagna,16,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 9:04:14 AM EET,ARPAE Emilia-Romagna,39,Mezzi pubblici (autobus/tram/treno...),0,50,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:04:16 AM EET,ARPA Piemonte,0,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,GPL
2020/06/10 9:04:52 AM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,36,0,0,2,Diesel
2020/06/10 9:04:56 AM EET,APPA Bolzano,6,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:05:37 AM EET,ARPA Lombardia,15,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/10 9:05:41 AM EET,ARPAT Toscana,55,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 9:05:47 AM EET,ARPAE Emilia-Romagna,5,Auto/Moto/Scooter/Ciclomotore,20,30,0,0,GPL
2020/06/10 9:05:54 AM EET,ARPA Veneto,42,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 9:06:00 AM EET,ARPAE Emilia-Romagna,43,Auto/Moto/Scooter/Ciclomotore,16,0,0,1,Metano
2020/06/10 9:06:39 AM EET,ARPAT Toscana,53,A piedi,0,0,0,0.5,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:06:51 AM EET,ARPA Marche,0,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Benzina
2020/06/10 9:06:57 AM EET,ARPAT Toscana,41,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 9:07:00 AM EET,ARPAE Emilia-Romagna,54,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 9:07:06 AM EET,ARPA Sardegna,52,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:07:07 AM EET,ARTA Abruzzo,52,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 9:07:19 AM EET,ARPA Liguria,55,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/10 9:07:39 AM EET,ARPAE Emilia-Romagna,52,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/10 9:07:47 AM EET,ARPAE Emilia-Romagna,39,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,GPL
2020/06/10 9:08:12 AM EET,ARPA Friuli Venezia-Giulia,39,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:08:25 AM EET,ARPA Sardegna,50,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/10 9:08:30 AM EET,ARPA Lombardia,48,Auto/Moto/Scooter/Ciclomotore,15,15,15,15,Diesel
2020/06/10 9:08:51 AM EET,ISPRA,22,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 9:08:58 AM EET,ARPA Veneto,3,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,GPL
2020/06/10 9:09:05 AM EET,ARPAE Emilia-Romagna,3,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 9:09:27 AM EET,ARPA Lombardia,42,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/10 9:09:29 AM EET,ARPA Puglia,12,Bicicletta/monopattino,0,0,2,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:09:42 AM EET,ISPRA,40,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/10 9:09:50 AM EET,ARPA Piemonte,5,A piedi,0,0,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:10:06 AM EET,ARPA Friuli Venezia-Giulia,53,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 9:10:25 AM EET,ISPRA,50,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 9:10:27 AM EET,ARPAE Emilia-Romagna,44,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:10:44 AM EET,ARPAT Toscana,60,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,GPL
2020/06/10 9:10:47 AM EET,ARPA Friuli Venezia-Giulia,40,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 9:10:51 AM EET,ARPAT Toscana,30,Bicicletta/monopattino,,,,,
2020/06/10 9:10:58 AM EET,ARPA Lombardia,32,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 9:11:31 AM EET,ARPAE Emilia-Romagna,4,Auto/Moto/Scooter/Ciclomotore,2,0,0,0,Benzina
2020/06/10 9:11:31 AM EET,ARPA Puglia,21,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Metano
2020/06/10 9:11:33 AM EET,ARPA Lombardia,58,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/10 9:11:51 AM EET,ARPA Friuli Venezia-Giulia,8,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Diesel
2020/06/10 9:11:53 AM EET,ARPA Liguria,20,Bicicletta/monopattino,0,0,20,0,Diesel
2020/06/10 9:12:01 AM EET,ARPAE Emilia-Romagna,20,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/10 9:12:31 AM EET,ISPRA,90,Mezzi pubblici (autobus/tram/treno...),0,15,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:12:32 AM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 9:12:40 AM EET,ARPA Lombardia,53,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Diesel
2020/06/10 9:12:57 AM EET,ARPA Piemonte,42,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Benzina
2020/06/10 9:12:57 AM EET,APPA Trento,24,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 9:12:59 AM EET,ARPA Veneto,20,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Ibrido
2020/06/10 9:13:20 AM EET,ARPA Valle d'Aosta,48,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Diesel
2020/06/10 9:13:25 AM EET,ARPA Marche,8,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Benzina
2020/06/10 9:13:39 AM EET,ARPA Puglia,50,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 9:13:41 AM EET,ARPA Lombardia,45,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/10 9:13:51 AM EET,ISPRA,68,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/10 9:13:53 AM EET,ARPA Piemonte,20,bicicletta a pedalata assistita,0,0,14,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 9:14:11 AM EET,ARPAE Emilia-Romagna,40,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,GPL
2020/06/10 9:14:39 AM EET,ARPA Liguria,65,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 9:14:48 AM EET,ARPA Sardegna,0,Auto/Moto/Scooter/Ciclomotore,3,0,0,0,Benzina
2020/06/10 9:15:06 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 9:15:11 AM EET,ARPA Lombardia,50,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/10 9:15:14 AM EET,ARPA Marche,43,Auto/Moto/Scooter/Ciclomotore,82,0,0,0,Metano
2020/06/10 9:15:17 AM EET,ARPAT Toscana,30,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
